31033_31184	9606_65311	10090_9459
31033_19380	9606_65464	10090_7421
31033_40738	9606_65789	10090_38181
31033_40402	9606_66006	10090_35892
31033_44912	9606_66055	10090_25979
10090_10119	9606_66201	31033_27158
31033_20337	9606_66358	10090_19735
10090_26142	9606_66792	7227_4518
31033_16751	9606_66904	10090_30269
31033_13396	9606_66976	10090_25848
31033_29839	9606_67128	10090_13011
31033_14034	9606_67223	10090_653
31033_33240	9606_67274	10090_36391
31033_47808	9606_67352	10090_15059
31033_47226	9606_67498	10090_17365
31033_29280	9606_67735	10090_10175
31033_21959	9606_67997	10090_9169
31033_4783	9606_68671	10090_2570
10090_11312	9606_69242	31033_31236
31033_1221	9606_69273	10090_23169
31033_19562	9606_69474	10090_28672
31033_16392	9606_69954	10090_20736
31033_16883	9606_70259	10090_9133
31033_3720	9606_70588	10090_33816
31033_983	9606_70745	10090_23912
31033_7526	9606_70761	10090_14874
31033_20686	9606_70780	10090_8838
10090_26776	9606_71127	31033_19306
10090_8143	9606_71398	31033_7082
31033_37458	9606_71437	10090_8382
31033_46321	9606_71507	10090_3846
31033_41944	9606_71610	10090_25179
7227_17139	9606_71748	10090_8100
31033_21486	9606_72120	10090_27424
31033_8431	9606_72853	10090_21403
10090_13280	9606_73019	31033_36033
31033_18878	9606_73869	10090_34167
10090_13965	9606_74171	31033_24466
31033_21101	9606_74289	10090_10338
31033_29724	9606_74396	10090_10993
10090_9101	9606_74620	31033_44992
31033_39512	9606_74787	10090_24857
10090_23773	9606_74911	31033_41758
31033_35592	9606_75169	10090_19201
31033_26096	9606_75275	10090_22243
10090_15833	9606_75365	31033_32207
31033_43896	9606_75464	10090_13905
31033_44177	9606_75589	10090_18813
10090_1966	9606_75595	31033_15425
31033_14065	9606_75696	10090_18715
10090_2238	9606_75780	294381_3136
31033_47442	9606_75833	10090_12789
10090_9817	9606_75880	31033_9995
9606_75928	31033_44629	10090_9831
31033_23058	9606_76047	10090_18319
31033_12804	9606_76051	10090_9550
31033_26472	9606_76055	10090_12232
31033_1498	9606_76422	294381_1969
31033_207	9606_76505	10090_29565
10090_20857	9606_76620	31033_10344
31033_12956	9606_76672	10090_3589
10090_11938	9606_76770	31033_17291
31033_14174	9606_77111	10090_12496
31033_34967	9606_77179	10090_3522
7227_2513	9606_77353	10090_372
31033_6556	9606_77734	10090_5994
10090_3162	9606_77748	31033_36451
294381_7890	31033_6367	10090_14582
294381_2811	31033_11414	10090_11801
10090_25833	31033_38255	507601_5624
294381_6058	578460_1014	507601_4186
31033_26437	507601_1341	3702_1556
3702_8225	507601_1482	31033_25349
31033_43455	507601_2270	578460_88
3702_9509	507601_2591	294381_2673
294381_7979	507601_3068	578460_938
3702_21824	507601_3070	294381_4364
507601_5034	3702_27803	294381_22
507601_6179	294381_2447	31033_20508
294381_3739	507601_7144	3702_351
294381_5263	578460_77	3702_25152
578460_103	294381_4753	31033_19452
31033_408	578460_142	294381_1601
10090_29041	578460_166	3702_21137
578460_213	3702_5169	10090_21412
578460_366	31033_12446	507601_1191
31033_15835	578460_896	3702_8937
507601_282	578460_1288	294381_1790
31033_779	578460_1311	3702_1264
578460_1638	3702_350	507601_5053
31033_20232	578460_1642	3702_32778
3702_9055	578460_1698	507601_2760
3702_22646	578460_1733	507601_5762
507601_7837	578460_1754	3702_36592
3702_33161	578460_1821	507601_3269
31033_5434	578460_2142	3702_28229
578460_2256	3702_24851	507601_5185
3702_28318	578460_2265	31033_32182
507601_5313	578460_2272	3702_2021
294381_3703	3702_6      
10090_19044	9606_6680
31033_2107	3702_21
10090_423	31033_3215
294381_3883	3702_43
10090_2417	9606_16303
10090_6474	9606_8313
3702_61	7227_5521
31033_34870	3702_69
10090_6718	9606_39166
31033_46118	7227_593
294381_6228	3702_96
31033_4359	10090_3861
31033_19390	3702_111
31033_38158	3702_138
31033_19847	3702_142
3702_144	31033_22513
10090_13361	3702_148
10090_8696	3702_149
31033_12345	3702_186
10090_3086	3702_218
3702_233	9606_16299
294381_7652	3702_234
31033_11953	3702_246
294381_7522	3702_293
31033_33310	3702_295
31033_33805	9606_30484
3702_308	10090_12927
3702_337	578460_1448
31033_13859	3702_343
31033_39998	9606_9235
3702_353	294381_6408
10090_240	9606_22606
31033_27074	3702_454
10090_9670	31033_17559
3702_472	31033_16786
31033_6322	3702_475
31033_23143	3702_479
31033_17878	9606_38095
3702_519	7227_18736
294381_1928	31033_42718
10090_11146	9606_1702
31033_40030	3702_535
10090_4040	9606_11680
31033_31123	7227_3786
294381_3738	3702_590
10090_3852	3702_631
294381_7954	3702_690
10090_16820	3702_712
294381_7578	31033_6368
294381_3339	7227_6107
10090_935	9606_3740
31033_8570	9606_19155
10090_11554	9606_21264
31033_12231	3702_756
31033_14222	3702_783
31033_39910	3702_784
3702_925	31033_40259
294381_4470	3702_957
10090_10326	3702_972
10090_25867	3702_989
10090_5591	9606_8231
3702_1041	7227_551
10090_17632	31033_44693
31033_23072	3702_1087
3702_1302	507601_7379
10090_12889	9606_53671
3702_1324	9606_7729
31033_29197	3702_1358
294381_4874	3702_1360
3702_1374	294381_7233
31033_309	3702_1394
31033_34471	3702_1396
10090_4650	3702_1435
31033_23281	3702_1445
3702_1460	9606_5863
10090_846	9606_9591
31033_2411	7227_7264
31033_23414	3702_1521
10090_23747	9606_4142
10090_6596	9606_30262
31033_30599	3702_1545
31033_21322	3702_1550
10090_12168	3702_1584
31033_1179	3702_1591
3702_1595	9606_11919
31033_14234	3702_1610
10090_4277	31033_3196
10090_7777	9606_44512
294381_1743	3702_1662
31033_38058	3702_1665
294381_813	3702_1667
31033_12912	3702_1673
31033_43462	3702_1675
31033_38124	9606_2367
294381_2957	3702_1785
31033_33847	3702_1787
31033_38427	7227_20276
31033_22718	3702_1819
294381_5932	3702_1843
31033_23543	3702_1848
294381_2042	3702_1855
294381_3379	3702_1862
294381_715	3702_1876
31033_25199	3702_1882
10090_7032	294381_4009
31033_2687	7227_2390
31033_16270	9606_62475
31033_11701	3702_1919
31033_5500	3702_1925
3702_1943	9606_26850
31033_31914	7227_12041
3702_1945	294381_1175
10090_210	31033_32906
3702_1959	9606_652
294381_4781	3702_1987
294381_3954	3702_2011
31033_33009	9606_74992
31033_35806	3702_2148
31033_44280	3702_2149
3702_2188	9606_21525
10090_1360	9606_48959
10090_9019	9606_18561
3702_2239	9606_13509
10090_8455	3702_2244
294381_4961	3702_2252
10090_18986	9606_8446
31033_11502	9606_1887
294381_7598	3702_2405
3702_2408	294381_3120
31033_39444	10090_16639
3702_2614	31033_15909
31033_29130	10090_3869
10090_1047	31033_22011
10090_15792	9606_18424
294381_1921	31033_46191
10090_6537	9606_2327
3702_2888	9606_75616
10090_25116	3702_2891
294381_7221	3702_2930
31033_16260	10090_32400
10090_7042	9606_28733
31033_18043	3702_3104
10090_20898	31033_47470
3702_3106	9606_27939
31033_19749	3702_3107
3702_3108	31033_8516
294381_4272	31033_8681
3702_3109	507601_1801
31033_31028	9606_21448
3702_3743	7227_8822
294381_1654	3702_3776
31033_35549	7227_6953
10090_5306	9606_29928
10090_3813	9606_954
31033_2933	3702_3900
10090_27549	3702_3929
31033_23397	10090_30358
3702_3982	31033_46679
10090_139	9606_8425
3702_3988	31033_44784
10090_5551	31033_21161
294381_7693	31033_21850
10090_19427	3702_4156
10090_2599	31033_6463
3702_4213	9606_14758
31033_4422	7227_6365
294381_2499	3702_4227
31033_40034	9606_68332
31033_21835	3702_4230
31033_31799	3702_4251
3702_4258	9606_2903
10090_102	9606_71621
31033_35415	3702_4321
10090_7232	3702_4327
31033_47657	3702_4329
31033_9544	3702_4338
10090_6469	9606_10447
10090_1614	9606_4652
10090_17861	3702_4416
31033_20855	578460_2216
10090_22332	31033_34820
10090_6922	3702_4452
10090_19426	31033_25191
31033_1750	3702_4483
294381_6612	3702_4495
294381_848	3702_4498
31033_7074	3702_4503
3702_4517	7227_2680
31033_27655	578460_343
10090_4677	507601_1002
3702_4520	31033_19135
294381_60	507601_33
3702_4532	507601_792
31033_23295	10090_5822
294381_3720	3702_4564
294381_2900	3702_20983
10090_24141	9606_28961
294381_8106	3702_4585
31033_5418	3702_4620
31033_19531	3702_4625
31033_30897	3702_4644
3702_4653	10090_16740
3702_4658	7227_15956
31033_28273	7227_11324
294381_4151	3702_4684
10090_23533	9606_12302
31033_31467	507601_7329
31033_16665	3702_4707
294381_5901	3702_4709
10090_4475	294381_7721
31033_31033	7227_3788
31033_34688	3702_4745
10090_11671	9606_6377
31033_18423	3702_4746
294381_6560	3702_4763
31033_30505	3702_4764
10090_3437	9606_18784
31033_18311	3702_4769
294381_2813	3702_4772
294381_2927	3702_4793
294381_1965	3702_4801
294381_1744	3702_4809
31033_31852	3702_4832
31033_23594	9606_28173
3702_4838	10090_24065
294381_6380	3702_4854
31033_5081	3702_4862
10090_5396	9606_6265
3702_4865	7227_16448
31033_11327	3702_4888
31033_32366	3702_4892
10090_4369	9606_40305
31033_47236	7227_6935
31033_26535	9606_4735
10090_18178	9606_12604
294381_7088	3702_4999
3702_5017	294381_437
31033_47505	3702_5062
10090_13895	9606_3314
294381_1463	3702_5132
31033_39577	3702_5155
10090_26460	9606_1315
10090_2145	3702_5166
31033_41864	10090_40589
3702_5174	9606_14868
10090_7351	294381_5265
3702_5187	31033_15583
31033_8750	3702_5259
10090_9094	3702_5265
3702_5269	31033_11324
31033_19519	3702_5276
31033_30248	3702_5281
10090_27241	7227_3600
294381_2988	3702_5307
10090_9229	3702_5387
31033_31249	3702_5389
31033_43146	3702_5406
3702_5416	7227_16115
10090_26151	3702_5417
294381_992	3702_5433
3702_5434	31033_12329
3702_5436	9606_76120
31033_20956	3702_5438
10090_972	31033_35604
31033_10891	3702_5445
10090_13951	3702_5447
294381_1548	3702_5467
10090_3524	3702_5468
294381_7595	3702_5478
31033_36186	3702_5507
294381_3032	3702_5520
10090_23076	9606_27335
10090_9549	31033_18192
294381_3411	7227_7637
31033_28954	10090_32365
294381_6256	3702_5616
10090_10825	3702_5621
3702_5646	7227_11115
31033_17148	9606_54455
31033_41297	3702_5674
294381_6357	3702_5711
294381_7742	31033_22223
294381_2193	31033_28094
3702_5765	7227_6500
294381_3277	3702_5784
294381_2759	3702_5790
294381_2502	3702_5793
10090_4343	31033_33405
31033_43269	9606_28925
3702_5803	31033_29791
10090_3885	31033_23381
3702_5838	294381_318
294381_2186	3702_5850
294381_4134	3702_5869
31033_38871	3702_5881
10090_13507	9606_24793
3702_6017	7227_1110
294381_3508	3702_6019
294381_4027	3702_6035
294381_2209	3702_6048
31033_24431	3702_6060
31033_44059	3702_6106
294381_5558	3702_6111
31033_34521	3702_6117
31033_34576	3702_6118
10090_5861	9606_32256
31033_5016	3702_6120
31033_20609	3702_6688
294381_390	3702_6706
10090_2739	3702_6817
3702_6850	294381_6174
31033_22614	294381_1898
3702_6872	7227_8934
294381_1795	10090_5617
294381_3252	3702_6887
294381_4243	3702_6913
294381_1457	578460_578
31033_16187	3702_6979
10090_24501	31033_17321
3702_7073	31033_31343
31033_6731	3702_7075
10090_6738	31033_33778
31033_16618	3702_7090
31033_5672	3702_7095
10090_17985	31033_42797
31033_46873	3702_7102
294381_7293	3702_7107
3702_7119	578460_1715
3702_7130	578460_990
294381_4766	3702_7137
3702_7144	294381_3571
294381_3824	3702_7160
3702_7165	7227_3286
31033_1393	9606_46975
10090_5949	9606_16163
294381_1221	10090_38993
294381_1451	3702_7242
31033_36162	3702_7250
10090_16204	3702_7255
31033_43471	7227_9920
294381_7499	3702_7281
10090_22524	294381_485
294381_197	3702_7303
10090_13380	3702_7305
31033_23845	3702_7340
31033_27233	3702_7361
3702_7363	507601_5672
3702_7367	7227_3280
294381_639	3702_7373
31033_37057	3702_7387
294381_2668	3702_7431
294381_1013	10090_5180
3702_7440	507601_4752
10090_37776	507601_3025
3702_7460	7227_15735
31033_440	3702_7462
10090_16202	3702_7464
3702_7470	507601_3650
294381_306	9606_29765
31033_36615	7227_1252
294381_6910	3702_7503
10090_11645	9606_19276
3702_7504	578460_1477
31033_2897	9606_42578
31033_14105	3702_7518
294381_5985	3702_7521
294381_7547	3702_7541
294381_1328	10090_12029
10090_4371	31033_47727
294381_4703	3702_7646
294381_713	3702_7658
3702_7665	294381_2708
294381_3245	3702_7668
3702_7673	9606_60082
10090_27589	3702_7684
31033_42583	3702_7699
294381_5864	3702_7736
31033_26793	3702_7755
31033_13745	3702_7759
294381_1009	3702_7768
31033_45856	9606_12748
294381_6898	3702_7885
31033_43984	3702_7891
294381_3172	3702_7892
31033_47746	3702_7910
10090_13842	9606_18781
3702_7911	31033_38876
3702_7915	7227_21738
294381_86	3702_7919
10090_2418	9606_34314
3702_7937	7227_15117
3702_7952	7227_21061
10090_12517	31033_16781
294381_6335	3702_8031
31033_38845	7227_2828
10090_17407	3702_8055
31033_31525	3702_8060
3702_8082	578460_1914
31033_6309	3702_8102
294381_2635	3702_8131
3702_8132	9606_47393
31033_28503	3702_8150
31033_12737	3702_8162
10090_8239	31033_15295
3702_8207	31033_2378
31033_24135	3702_8220
10090_4247	9606_6487
31033_30042	3702_8229
294381_4833	507601_4424
10090_10284	9606_13154
3702_8262	7227_13044
294381_84	3702_8266
10090_6654	9606_26352
31033_11	3702_8293
10090_13980	9606_12945
3702_8301	578460_997
10090_7804	3702_8357
3702_8359	7227_14095
31033_7454	3702_8363
3702_8397	7227_19702
3702_8399	7227_12617
10090_17392	9606_21138
31033_34545	3702_8467
10090_835	31033_46310
294381_7630	3702_8499
3702_8544	7227_11155
294381_7031	9606_34877
294381_2231	3702_8558
10090_7551	9606_25411
31033_35287	10090_26591
294381_5060	7227_10279
31033_19383	3702_8639
3702_8648	507601_3503
10090_22259	9606_19633
31033_23228	3702_8660
31033_8405	9606_784
294381_2692	3702_8662
294381_3173	3702_8669
10090_4007	9606_35802
10090_15185	3702_8706
31033_42716	3702_8708
294381_7280	3702_8713
10090_39279	3702_8722
3702_8737	31033_22125
10090_6589	31033_15571
294381_3412	3702_8779
294381_3744	31033_34621
3702_8790	294381_5733
31033_47379	3702_8809
294381_4730	10090_3319
31033_29519	3702_8814
294381_1608	3702_8819
31033_13945	507601_4492
10090_7691	9606_29068
294381_7609	3702_8839
31033_27357	3702_8846
10090_2666	9606_16029
31033_29853	9606_47436
31033_31403	10090_16501
31033_38972	3702_8924
10090_23356	31033_40247
31033_9080	3702_8927
31033_32347	3702_8933
31033_23323	3702_9089
31033_16932	3702_9121
10090_17927	3702_9180
294381_6884	3702_9208
10090_35057	3702_9209
3702_9285	7227_20696
10090_9138	31033_40292
31033_26022	3702_9474
3702_9514	507601_51
10090_9326	9606_4503
31033_23811	3702_9518
31033_40215	3702_9521
294381_3283	3702_9528
31033_27362	3702_9533
31033_21203	3702_9554
10090_18655	3702_9858
10090_6749	9606_2981
3702_9888	9606_50164
10090_27365	31033_30255
294381_2812	3702_9998
10090_8199	9606_33356
31033_23607	3702_10080
31033_28028	10090_38611
31033_93	3702_10222
10090_37403	9606_62568
10090_990	3702_10273
10090_8381	9606_68805
10090_3645	7227_20381
31033_31882	3702_10339
10090_14343	3702_10362
10090_16249	9606_16111
3702_10553	31033_1964
10090_17536	3702_10557
10090_11823	3702_10560
10090_3903	3702_10587
10090_21969	3702_10604
10090_15426	31033_12284
294381_1442	3702_10681
3702_10708	7227_5528
3702_10721	507601_5608
31033_24896	3702_10742
3702_10761	31033_38060
294381_2718	3702_10819
294381_192	31033_30873
10090_9935	9606_21529
3702_10921	9606_46529
294381_2682	9606_19337
294381_593	507601_2065
3702_11127	7227_14646
10090_8104	9606_60149
10090_3042	31033_16242
3702_11180	507601_944
31033_32920	3702_11390
10090_7479	3702_11438
31033_32677	3702_11500
294381_321	3702_11547
294381_7856	3702_11654
3702_11705	9606_26951
10090_2961	3702_11714
10090_11168	9606_29255
3702_12003	31033_22337
294381_6991	3702_12145
294381_5731	3702_12210
31033_38884	3702_12231
10090_7155	3702_12260
10090_7927	9606_22183
31033_2396	3702_12274
10090_12245	3702_12428
294381_5381	7227_11647
31033_11914	3702_12504
31033_38071	7227_9986
31033_29628	3702_12576
31033_16676	3702_12579
31033_11415	3702_12621
10090_5531	3702_12647
31033_28723	3702_12757
10090_24271	9606_18067
3702_12788	31033_34656
294381_4421	10090_12925
10090_19625	3702_12811
10090_7876	3702_12876
31033_4753	3702_12965
10090_8450	31033_45700
3702_13027	7227_15171
294381_4458	3702_13044
294381_4779	3702_13052
31033_1669	3702_13096
3702_13161	7227_6022
10090_16744	3702_13175
10090_13232	3702_13234
10090_722	9606_52058
3702_13270	31033_27370
31033_28565	3702_13283
10090_3366	3702_13302
294381_2725	3702_13303
10090_15339	31033_34245
3702_13311	31033_37200
294381_6760	3702_13319
10090_32095	3702_13355
10090_2154	9606_52
3702_13358	31033_34559
10090_16405	3702_13410
10090_12447	9606_29709
31033_42016	3702_13478
10090_8347	9606_32808
10090_1312	3702_13585
3702_13589	31033_31713
10090_15089	9606_28509
3702_13632	9606_26640
294381_4756	3702_13704
31033_5941	3702_13706
10090_11200	3702_13750
10090_11528	9606_3561
3702_13821	31033_1253
31033_38647	3702_13872
31033_10202	3702_13889
10090_763	31033_12370
294381_364	507601_1212
31033_27922	3702_13981
31033_9912	7227_4195
31033_37884	3702_14033
3702_14126	31033_8722
294381_4094	3702_14127
31033_15108	3702_14139
31033_44970	3702_14151
3702_14194	7227_4580
31033_31376	3702_14232
31033_27005	3702_14241
10090_21886	3702_14293
294381_7502	3702_14303
294381_39	3702_14326
294381_7624	3702_14377
294381_5236	31033_24962
294381_1922	3702_14427
294381_6687	31033_27148
3702_14440	10090_33776
294381_4599	31033_21260
31033_2487	3702_14526
294381_3164	31033_35094
3702_14556	9606_55945
3702_14588	31033_2069
31033_44515	3702_14615
31033_8868	3702_14629
3702_14675	7227_7524
31033_26801	3702_14721
10090_8741	3702_14743
31033_31726	10090_19446
294381_1125	7227_14560
31033_43434	3702_14791
10090_3298	3702_14805
31033_29348	9606_13330
294381_7757	3702_14813
10090_3840	9606_61405
3702_14834	507601_870
31033_12348	9606_40822
10090_14530	3702_14849
31033_16694	10090_4412
294381_1609	3702_14865
294381_7542	507601_503
3702_14927	7227_10237
10090_1209	9606_2423
31033_18085	3702_14929
3702_14963	31033_22582
31033_31798	9606_4978
294381_7590	3702_15016
10090_28806	31033_35709
3702_15044	7227_11733
31033_26845	9606_35609
10090_15033	3702_15087
31033_2576	3702_15106
294381_7313	3702_15202
294381_2507	3702_15269
10090_3488	9606_5093
294381_3809	3702_15335
10090_19290	9606_3302
3702_15375	31033_7981
3702_15422	578460_1000
31033_1685	3702_15492
3702_15535	31033_31741
31033_30724	3702_15569
31033_1715	3702_15598
10090_17546	31033_32930
31033_8682	3702_15628
10090_5439	31033_43744
3702_15690	7227_10841
31033_23595	3702_15873
294381_5359	3702_15884
294381_1785	3702_15943
294381_5367	3702_15963
294381_4150	3702_16005
10090_14773	9606_16718
10090_2174	9606_2213
3702_16103	31033_45511
10090_12376	9606_9903
3702_16184	9606_28021
10090_28353	3702_16205
294381_6506	3702_16217
31033_8507	3702_16249
31033_36654	9606_9448
3702_16265	31033_3368
31033_23147	3702_16315
3702_16320	9606_17453
10090_15244	9606_32626
31033_42072	9606_5250
3702_16340	578460_1753
31033_8975	9606_8532
10090_3855	9606_16487
3702_16376	9606_62166
10090_12950	31033_26195
10090_3693	9606_12973
3702_16493	31033_18689
3702_16506	7227_6801
10090_919	9606_25337
31033_26913	9606_55832
3702_16602	31033_34418
31033_13817	9606_26659
10090_5177	9606_20664
3702_16713	31033_16276
294381_3370	3702_16727
31033_38446	3702_16751
3702_16830	7227_6332
10090_1251	3702_16908
3702_16996	7227_7755
294381_7178	3702_17011
10090_4260	3702_17012
294381_8024	3702_17014
31033_37272	3702_17057
31033_43135	3702_17198
294381_6433	10090_15868
294381_4157	3702_17237
294381_3158	10090_1452
10090_4843	31033_15946
3702_17277	7227_5035
10090_14194	3702_17306
31033_8973	9606_12276
3702_17333	7227_12217
31033_20696	7227_11887
294381_77	3702_17406
10090_13434	9606_30064
31033_29315	3702_17496
294381_1858	3702_17697
31033_13746	3702_17858
3702_17871	7227_8466
10090_21865	3702_17902
31033_22982	3702_18108
294381_470	3702_18153
3702_18162	31033_19621
31033_16051	9606_15121
31033_13116	3702_18388
31033_31739	7227_1197
10090_4652	9606_20768
3702_18514	9606_10047
294381_5592	3702_18516
3702_18566	31033_8676
31033_27381	3702_18577
31033_3012	3702_18662
31033_14266	7227_4963
294381_1092	3702_18814
294381_4038	3702_18896
31033_11961	9606_15585
3702_18963	9606_231
31033_21239	3702_19187
294381_958	3702_19276
10090_6942	3702_19293
294381_98	3702_19302
31033_6914	3702_19344
31033_44063	3702_19347
10090_11550	3702_19354
294381_7002	7227_15110
294381_1265	31033_45608
3702_19618	31033_1593
3702_19625	31033_35063
10090_1082	31033_38526
3702_19628	9606_2685
294381_7084	3702_19668
10090_9980	31033_15620
3702_19676	9606_13956
294381_317	31033_29671
294381_560	10090_18770
3702_19752	31033_11974
31033_30270	3702_19768
3702_19784	31033_34874
31033_26908	3702_19787
10090_12398	31033_33164
3702_19790	7227_19900
3702_19831	294381_241
3702_20116	31033_39798
294381_7810	3702_20117
3702_20135	9606_55207
10090_24952	3702_20140
31033_34565	9606_52109
3702_20155	9606_15016
10090_1318	3702_20162
31033_130	9606_3444
10090_19869	9606_54221
31033_9381	507601_4166
3702_20276	9606_25292
10090_11095	9606_7683
294381_3246	3702_20347
10090_10862	9606_17199
3702_20349	9606_11009
31033_43408	3702_20393
31033_16108	9606_37224
31033_1829	9606_21072
294381_2318	3702_20444
10090_15073	31033_28714
3702_20456	7227_1479
10090_5347	9606_15725
31033_45531	3702_20581
3702_20835	7227_21286
10090_12865	31033_18006
294381_2694	3702_20892
31033_44049	3702_20901
31033_9663	3702_20950
10090_15036	9606_38195
3702_20973	31033_8654
294381_5601	3702_20995
31033_22998	3702_20999
294381_3689	31033_8237
31033_27223	3702_21047
294381_5018	3702_21085
10090_13788	3702_21097
3702_21100	9606_32220
294381_1408	3702_21115
3702_21132	9606_230
31033_7897	3702_21149
31033_14212	3702_21169
31033_24774	3702_21184
31033_5070	3702_21212
10090_9673	9606_3035
31033_26972	3702_21240
10090_9684	9606_865
10090_7628	578460_392
3702_21263	294381_2648
10090_2889	3702_21265
294381_6224	7227_7807
3702_21393	31033_8974
294381_1043	3702_21397
10090_5471	9606_12243
31033_7728	3702_21421
10090_2081	31033_1827
31033_1244	9606_4556
31033_4382	3702_21562
3702_21610	9606_16670
31033_35705	3702_21674
294381_6428	3702_21681
31033_26349	3702_21697
31033_14274	3702_21751
10090_3700	31033_17591
294381_8	3702_21767
3702_21772	9606_72355
294381_631	31033_42041
3702_21780	31033_10380
10090_14170	9606_13666
31033_19221	9606_45180
3702_21885	9606_7779
294381_7641	3702_21896
10090_2727	7227_8026
31033_27011	3702_22003
294381_3227	3702_22004
10090_10480	3702_22090
10090_14237	31033_7684
294381_3849	3702_22116
3702_22135	7227_8506
294381_6127	578460_1210
10090_3317	3702_22272
10090_34555	31033_40073
31033_30081	3702_22309
3702_22314	7227_8101
10090_1326	9606_26452
3702_22363	507601_7655
10090_20697	3702_22369
31033_34371	3702_22378
10090_3175	9606_4977
10090_9843	9606_94
10090_19137	9606_43937
31033_40026	3702_22496
10090_18197	31033_34319
3702_22502	7227_11441
31033_19681	9606_59902
3702_22611	294381_3919
294381_2509	578460_605
10090_741	9606_8950
31033_24346	3702_22649
31033_24012	10090_18574
10090_5727	294381_232
31033_13096	10090_26586
10090_740	9606_17383
3702_22707	31033_25695
3702_22715	7227_6893
31033_8853	3702_22727
294381_2075	3702_22785
294381_7773	3702_22805
294381_6032	3702_22817
10090_9091	9606_34250
10090_2264	9606_36366
31033_23908	3702_22868
294381_1327	3702_22871
31033_9078	3702_22875
10090_14845	9606_16043
31033_40611	3702_22934
294381_2778	3702_22992
294381_4318	3702_23005
31033_45353	10090_34271
31033_3766	3702_23031
10090_2829	9606_36082
294381_2120	3702_23039
294381_5034	3702_23106
10090_13893	3702_23145
294381_5350	3702_23172
10090_15960	9606_13855
31033_2450	3702_23195
31033_9714	3702_23208
31033_20434	3702_23214
31033_1192	3702_23235
3702_23240	9606_7840
3702_23243	31033_19407
294381_7024	3702_23277
294381_5067	7227_3793
31033_44264	3702_23350
31033_15509	3702_23388
10090_9757	3702_23415
31033_39306	3702_23419
3702_23431	10090_27069
10090_1216	9606_10611
31033_46583	3702_23465
31033_7028	7227_12003
10090_13480	31033_37636
294381_7421	3702_23581
3702_23592	507601_4906
31033_34113	3702_23659
294381_2769	3702_23662
10090_10279	9606_14915
3702_23690	31033_26984
294381_8013	7227_4029
294381_3502	3702_23755
3702_23766	9606_2803
3702_23833	9606_72213
31033_43469	10090_29429
31033_1986	9606_42660
294381_4227	3702_23985
10090_7821	31033_16693
3702_24022	507601_4382
294381_7573	3702_24120
31033_34195	3702_24195
31033_33411	3702_24208
31033_13169	3702_24295
3702_24305	9606_19575
10090_20965	31033_576
10090_3343	31033_35823
294381_5759	3702_24451
294381_2375	9606_23143
10090_7606	3702_24462
3702_24581	9606_6566
31033_30455	3702_24582
31033_32015	7227_14355
3702_24661	10090_10925
294381_2291	9606_36250
10090_18810	9606_28973
294381_2451	3702_24712
31033_20213	3702_24722
10090_12574	31033_18721
31033_38505	9606_22980
31033_15831	10090_19500
294381_889	3702_24824
294381_49	3702_24842
31033_36149	9606_74608
31033_19785	3702_24859
31033_14503	3702_24879
294381_2803	3702_24927
294381_6944	9606_20506
3702_25024	9606_26632
10090_33646	3702_25127
10090_7939	9606_29031
31033_29085	3702_25142
31033_9949	3702_25150
3702_25230	9606_12486
10090_15667	3702_25246
31033_43472	3702_25263
31033_2581	3702_25267
10090_1050	9606_11802
3702_25405	9606_5373
31033_17747	3702_25407
10090_10807	9606_6764
10090_7021	9606_26179
10090_21699	3702_25549
31033_43098	7227_6871
294381_7067	3702_25552
294381_201	3702_25572
31033_4593	3702_25612
294381_1554	3702_25660
10090_1235	9606_5383
31033_43690	7227_4545
294381_1007	3702_25710
31033_29022	3702_25765
294381_1909	3702_25776
294381_5823	3702_25895
31033_26900	3702_25941
3702_25956	31033_40063
294381_6223	10090_17903
31033_42208	3702_25975
31033_42635	3702_26001
10090_599	9606_20550
10090_3640	9606_10778
10090_5641	9606_14098
3702_26040	31033_14763
294381_1563	31033_2428
3702_26054	7227_5677
31033_19803	3702_26130
10090_13016	3702_26142
3702_26170	7227_8283
31033_8557	3702_26173
294381_2634	3702_26217
3702_26218	294381_2408
10090_4849	3702_26249
294381_5224	3702_26259
294381_1415	3702_26331
10090_14820	3702_26352
31033_31378	3702_26475
10090_21577	9606_22043
10090_17279	9606_55804
3702_26483	31033_14033
10090_228	31033_15126
3702_26559	31033_18073
3702_26569	10090_44
31033_40898	3702_26613
3702_26617	7227_8218
31033_36011	9606_48372
3702_26637	10090_35656
31033_38356	3702_26674
3702_26730	294381_5488
31033_8500	9606_59815
3702_26738	578460_9
10090_17925	31033_12141
31033_30632	3702_26789
294381_6758	3702_26837
294381_7001	31033_32330
10090_29124	3702_26928
31033_10069	3702_26935
294381_5775	31033_9473
31033_26804	294381_1154
10090_12305	31033_24462
3702_27008	31033_23364
31033_10422	3702_27099
31033_43853	3702_27108
3702_27135	9606_13373
294381_2585	3702_27183
31033_25146	3702_27193
3702_27224	294381_1317
31033_23685	3702_27381
31033_32250	3702_27400
31033_18249	3702_27484
31033_17021	3702_27498
31033_30920	3702_27510
10090_4290	3702_27523
294381_6066	3702_27533
10090_26971	7227_5187
294381_5220	3702_27576
294381_1916	31033_26212
31033_19759	10090_4741
10090_6954	31033_13057
31033_14001	3702_27775
31033_27842	3702_27810
10090_4063	9606_7848
3702_27823	31033_9203
